단지번호,단지명,풍력기번호(임시),준공일,분류,주소,엑스좌표(GRS80_C_x),와이좌표(GRS80_C_y),위도(lat),경도(lon)
98,울진 현종산,2,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476342.5164,411851.0711,36.86207946,129.3755603
98,울진 현종산,3,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476615.0501,412024.5931,36.86449426,129.3775806
98,울진 현종산,4,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476787.1382,413425.0189,36.86572849,129.3933205
98,울진 현종산,5,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476671.1542,413844.2355,36.86458954,129.3979852
98,울진 현종산,6,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477004.5298,413302.5565,36.86771334,129.3920094
98,울진 현종산,7,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477291.1219,413142.7029,36.87032963,129.3902986
98,울진 현종산,8,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477551.5734,413242.2264,36.87265207,129.391487
98,울진 현종산,9,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476979.6167,411817.9982,36.86782285,129.3753674
98,울진 현종산,10,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476732.0209,411566.4204,36.86565002,129.3724794
98,울진 현종산,11,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476399.0171,411392.4475,36.8626908,129.3704373
98,울진 현종산,12,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476527.2576,410872.2985,36.86396155,129.3646448
98,울진 현종산,13,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),476819.9468,410638.0654,36.86664895,129.3621014
98,울진 현종산,14,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477272.8691,410688.6619,36.87071549,129.362794
98,울진 현종산,15,2019-03-01,육상,경상북도 울진군 기성면 삼산신흥로 778 / 881-77번지(도로명주소 미등록),477445.8296,411402.3053,36.87211336,129.3708392
99,영광(육상),5,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294441.5438,139572.6919,35.24467219,126.3360824
99,영광(육상),6,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294423.2659,139820.2532,35.24452235,126.3388036
99,영광(육상),7,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294583.249,140093.2902,35.24598061,126.3417916
99,영광(육상),8,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294657.9142,140374.9719,35.24667035,126.3448809
99,영광(육상),9,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294709.7302,140640.2559,35.2471531,126.3477918
99,영광(육상),10,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294740.0896,140926.6872,35.24744364,126.3509365
99,영광(육상),11,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294734.1304,141246.6294,35.24740874,126.3544521
99,영광(육상),12,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294732.4686,141564.0424,35.24741231,126.3579396
99,영광(육상),13,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294733.8616,141885.3274,35.24744354,126.3614694
99,영광(육상),14,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294803.1343,142159.2383,35.24808373,126.3644739
99,영광(육상),15,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294899.2642,142425.3629,35.24896546,126.3673911
99,영광(육상),16,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295000.2516,142694.287,35.24989106,126.3703387
99,영광(육상),17,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295103.4387,142950.4442,35.25083569,126.373146
99,영광(육상),20,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",293852.0233,143309.5907,35.23957714,126.3771783
99,영광(육상),19,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",293973.8281,143497.7308,35.24068558,126.3792368
99,영광(육상),18,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294146.3062,143711.2077,35.24225212,126.3815703
99,영광(육상),1,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295107.8488,138844.8895,35.25063337,126.328037
99,영광(육상),2,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295346.7889,139401.1932,35.25282068,126.3341316
99,영광(육상),3,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295437.9729,139717.8434,35.25366161,126.3376041
99,영광(육상),4,2019-01-01,육상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295446.6661,140067.8245,35.25376095,126.3414489
100,영광(해상),3,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294525.8137,138098.3617,35.24534176,126.3198786
100,영광(해상),2,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294445.0826,138297.7557,35.24462644,126.3220753
100,영광(해상),1,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294168.2779,138515.887,35.24214504,126.3244924
100,영광(해상),13,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294368.1545,138957.7279,35.24397349,126.3293317
100,영광(해상),14,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",294428.9614,139260.581,35.24453993,126.3326544
100,영광(해상),11,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295295.7178,138476.9741,35.25230408,126.3239806
100,영광(해상),12,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",295208.0181,139111.1608,35.25155239,126.3309551
100,영광(해상),10,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296421.1335,138304.9594,35.26243668,126.3220061
100,영광(해상),9,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296643.7771,138444.263,35.26445189,126.3235202
100,영광(해상),8,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",296825.2103,138620.8093,35.26609795,126.3254467
100,영광(해상),15,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297002.8895,138799.5045,35.26771027,126.3273972
100,영광(해상),7,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297562.4839,138609.5747,35.27274216,126.3252682
100,영광(해상),6,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",297825.6311,138722.6281,35.27512078,126.326491
100,영광(해상),4,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",298090.6154,138840.6407,35.27751624,126.3277683
100,영광(해상),5,2019-01-01,해상,"전라남도 영광군 백수읍 하사리,약수리, 염산면 축동리,신성리,송암리 일원",298411.065,139043.3046,35.28041675,126.3299719
101,완도 신지,1,2019-01-01,육상,전라남도 완도군 신지면 신지로 1134-287,191184.4427,189153.4562,34.31566063,126.8821561
101,완도 신지,2,2019-01-01,육상,전라남도 완도군 신지면 신지로 1134-287,191051.5907,188961.0074,34.31446096,126.8800669
101,완도 신지,3,2019-01-01,육상,전라남도 완도군 신지면 신지로 1134-287,190884.0535,188808.8057,34.31294901,126.8784155
101,완도 신지,4,2019-01-01,육상,전라남도 완도군 신지면 신지로 1134-287,190717.9166,189019.2193,34.31145356,126.8807036
101,완도 신지,5,2019-01-01,육상,전라남도 완도군 신지면 신지로 1134-287,190652.7819,188592.425,34.31086178,126.8760678
102,제주수망,1,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,85724.23505,169384.2211,33.36450013,126.6710359
102,제주수망,2,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,86102.19379,169295.2446,33.36790531,126.6700671
102,제주수망,3,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,86417.60991,169298.8766,33.37074923,126.6700953
102,제주수망,4,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,86195.01712,169029.1506,33.36873458,126.6672046
102,제주수망,5,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,85708.67229,169132.2082,33.36435262,126.6683287
102,제주수망,6,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,85992.17087,168852.8572,33.36690061,126.6653173
102,제주수망,7,2019-11-01,육상,제주특별자치도 서귀포시 제주도 서귀포시,86048.40131,168609.4991,33.36740051,126.6627005
103,영양양구,1,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444404.134,397854.7318,36.57752303,129.2104648
103,영양양구,2,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,443524.7544,398214.9674,36.56952978,129.2142605
103,영양양구,3,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,443761.789,398107.9233,36.57168642,129.2131264
103,영양양구,4,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,443978.809,398049.3481,36.57365277,129.2125283
103,영양양구,5,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444153.9885,398000.6533,36.5752403,129.2120296
103,영양양구,6,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444301.0868,397949.5395,36.57657548,129.2114968
103,영양양구,7,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444517.8378,397781.8501,36.578562,129.2096803
103,영양양구,8,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444701.4814,397706.9503,36.58023117,129.2088911
103,영양양구,9,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,445118.4255,397586.1496,36.58401064,129.2076494
103,영양양구,10,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,445256.6042,397347.0154,36.58530436,129.2050147
103,영양양구,11,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,445506.8139,397151.5995,36.5875978,129.2028968
103,영양양구,12,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,445854.2535,396962.1681,36.59076551,129.2008704
103,영양양구,13,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446035.9995,396844.2601,36.59242641,129.1996002
103,영양양구,14,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446239.6537,396865.0474,36.59425599,129.1998845
103,영양양구,15,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446460.7376,396761.3365,36.59626818,129.1987828
103,영양양구,16,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446769.0937,396041.1399,36.59919305,129.1908186
103,영양양구,17,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446976.4596,395903.6775,36.60108857,129.1893362
103,영양양구,18,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,447219.3917,395599.2942,36.60333856,129.1859985
103,영양양구,19,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,447333.3388,395831.1753,36.60431709,129.1886173
103,영양양구,20,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,444951.6267,397652.6903,36.58249489,129.2083495
103,영양양구,21,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,446652.7205,396116.6951,36.59812961,129.1916327
103,영양양구,22,2019-11-01,육상,경상북도 영양군 석보면 홍계길 449-7,443648.2543,398170.3956,36.57065111,129.2137946
104,태백귀네미,12,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,528058.7545,376805.7346,37.335,128.995
104,태백 귀네미,1,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,526838.5351,376009.0831,37.32416326,128.9857265
104,태백 귀네미,2,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,526991.3989,376050.871,37.32553187,128.9862339
104,태백 귀네미,3,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,527567.4545,376265.7993,37.33067846,128.9887942
104,태백 귀네미,4,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,527623.7883,376344.8123,37.33117075,128.9896986
104,태백 귀네미,5,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,527730.5515,376339.7898,37.33213309,128.9896674
104,태백 귀네미,6,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,527986.5043,376456.6467,37.33441574,128.991046
104,태백 귀네미,7,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,527861.6563,376402.926,37.33330169,128.9904105
104,태백 귀네미,8,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,528248.5271,376961.7894,37.33667917,128.9968051
104,태백 귀네미,9,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,528337.8182,377058.8575,37.33746473,128.9979211
104,태백 귀네미,10,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,528166.8763,376872.5227,37.33596091,128.9957789
104,태백 귀네미,11,2020-09-01,육상,강원도 태백시 하사미동 산220-3 일원,528063.8778,376825.6637,37.33504234,128.9952259
105,군위 화산,1,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389421.1474,360950.9085,36.08920099,128.787022
105,군위 화산,2,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389258.1036,361001.2633,36.08772399,128.7875476
105,군위 화산,3,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",390041.2469,360147.5766,36.09491941,128.7782324
105,군위 화산,4,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389099.0536,360506.3699,36.08637311,128.782023
105,군위 화산,5,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389073.6417,360986.9066,36.08606477,128.7873506
105,군위 화산,6,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389873.5085,360358.346,36.0933737,128.7805376
105,군위 화산,7,2020-06-01,육상,"경상북도 군위군 영천시 신녕면 화남리 산64, 군위군 고로면 화북리 산229-1번지 외 3필지",389108.5442,360800.2899,36.08641004,128.7852867
106,청송 노래산,1,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,421070.1921,379507.3988,36.37099958,129.0001951
106,청송 노래산,2,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,421362.922,379548.0485,36.3736284,129.0007153
106,청송 노래산,3,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422179.9152,378864.3122,36.38111382,128.9932884
106,청송 노래산,4,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422513.6918,378880.2603,36.38411694,128.9935428
106,청송 노래산,5,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,422846.6297,378910.4514,36.38710986,128.9939557
106,청송 노래산,6,2019-11-01,육상,경상북도 청송군 안덕면 노래리 산68-1번지 일원,423129.5139,379018.5611,36.38963748,128.995225
107,북촌 서모,1,2020-07-01,육상,제주특별자치도 제주시 구좌읍 북흘로 255,103700.8908,172779.1972,33.52666905,126.7069698
108,서남해(실증단지),1,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321265.8072,140220.7242,35.48646991,126.3412407
108,서남해(실증단지),2,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320696.4206,139657.3097,35.48130426,126.3350746
108,서남해(실증단지),3,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320130.0354,139093.8345,35.47616534,126.3289084
108,서남해(실증단지),4,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319563.6531,138530.3593,35.47102614,126.322743
108,서남해(실증단지),5,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,318997.2128,137963.8856,35.46588592,126.3165453
108,서남해(실증단지),6,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321673.8816,139535.495,35.49010622,126.3336597
108,서남해(실증단지),7,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321107.4536,138970.0234,35.48496673,126.3274709
108,서남해(실증단지),8,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320541.0691,138406.551,35.47982744,126.321305
108,서남해(실증단지),9,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319971.6686,137842.1399,35.47466059,126.3151297
108,서남해(실증단지),10,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319405.2898,137278.6675,35.46952073,126.3089653
108,서남해(실증단지),11,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,322085.9109,138848.1869,35.49377756,126.3260548
108,서남해(실증단지),12,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321515.5058,138283.7988,35.48860191,126.3198785
108,서남해(실증단지),13,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320950.1214,137720.3088,35.48347125,126.3137124
108,서남해(실증단지),14,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320383.7404,137156.8392,35.47833129,126.3075475
108,서남해(실증단지),15,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,319817.3014,136590.3711,35.47319031,126.3013503
108,서남해(실증단지),16,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,322493.9194,138159.9617,35.49741212,126.3184394
108,서남해(실증단지),17,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321924.4739,137593.5571,35.4922446,126.312241
108,서남해(실증단지),18,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,321361.15,137033.0279,35.48713231,126.3061076
108,서남해(실증단지),19,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320791.771,136469.6219,35.48196496,126.2999439
108,서남해(실증단지),20,2020-12-01,해상,전라북도 부안군 위도 및 전남 영광군 안마도 해상 일원,320225.3732,135905.1556,35.4768241,126.2937689
109,태백 가덕산,12,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",521466.8259,374501.5316,37.27607498,128.9674667
109,태백 가덕산,11,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",521799.9578,374471.2286,37.27908054,128.9672033
109,태백 가덕산,10,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522068.9084,374562.2545,37.2814854,128.9682922
109,태백 가덕산,9,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522309.9941,374416.2513,37.28368375,128.9667033
109,태백 가덕산,8,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522612.107,374102.8566,37.28646295,128.9632421
109,태백 가덕산,7,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522755.4531,373816.2809,37.28780734,128.9600458
109,태백 가덕산,6,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522861.779,373553.4832,37.28881385,128.9571087
109,태백 가덕산,5,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",523104.3049,373328.4569,37.29103975,128.954629
109,태백 가덕산,4,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522965.581,373039.573,37.28984426,128.9513407
109,태백 가덕산,3,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522608.733,372949.7307,37.28664749,128.9502452
109,태백 가덕산,2,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522364.4494,372913.3883,37.28445443,128.9497788
109,태백 가덕산,1,2020-09-01,육상,"강원도 태백시 원동 산97, 산13-1일원",522110.3858,373011.7269,37.28214828,128.950828
110,태백 삼수,1,2020-11-01,육상,강원도 태백시 창죽동 산1-172번지,517846.6115,375220.1403,37.24333982,128.9747129
110,태백 삼수,2,2020-11-01,육상,강원도 태백시 창죽동 산1-172번지,517261.2672,374973.9727,37.23811495,128.9718027
110,태백 삼수,3,2020-11-01,육상,강원도 태백시 창죽동 산1-172번지,517123.4285,374750.3928,37.23691562,128.9692522
110,태백 삼수,4,2020-11-01,육상,강원도 태백시 창죽동 산1-172번지,516715.9165,374611.7329,37.23327188,128.9675951
110,태백 삼수,5,2020-11-01,육상,강원도 태백시 창죽동 산1-172번지,516500.252,374445.1903,37.23136095,128.965669
111,전남4,1,2022-03-01,육상,전남 영광군 백수읍 백수로3길 338-26,298726.9577,141322.4461,35.2834,126.355
112,양산원동,1,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),314895.4336,379936.8383,35.4146,128.981
112,양산원동,2,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),314553.2474,380034.5801,35.4115,128.982
112,양산원동,3,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),313356.7722,379604.0929,35.4008,128.977
112,양산원동,4,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),313003.4861,379702.0558,35.3976,128.978
112,양산원동,5,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),312674.2139,379890.447,35.3946,128.98
112,양산원동,6,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),312409.7063,379986.6482,35.3922,128.981
112,양산원동,7,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),312121.1849,379992.4279,35.3896,128.981
112,양산원동,8,2022-07-01,육상,경남 양산시 원동면 영포리 산21-3(늘밭로방향),311797.5529,379907.9995,35.3867,128.98
113,경주호림,1,2022-11-01,육상,경상북도 경주시 강동면 강동산단로 43-3,376004.9,408763.6946,35.9593,129.314
114,태백원동,1,2022-12-01,육상,강원특별자치도 태백시 원동 산 13-7,522271.6715,374088.4418,37.2834,128.963
114,태백원동,2,2022-12-01,육상,강원특별자치도 태백시 원동 산 13-7,521699.9797,374898.9599,37.2781,128.972
114,태백원동,3,2022-12-01,육상,강원특별자치도 태백시 원동 산 13-7,521313.3282,374995.7664,37.2746,128.973
114,태백원동,4,2022-12-01,육상,강원특별자치도 태백시 원동 산 13-7,521006.23,375179.6666,37.2718,128.975
114,태백원동,5,2022-12-01,육상,강원특별자치도 태백시 원동 산 13-7,520654.7354,375364.5077,37.2686,128.977
115,신흥,1,2022-11-01,육상,전남 무안군 운남면 내리 607-9,264517.3009,136900.0127,34.9748,126.309
115,신흥,2,2022-11-01,육상,전남 무안군 운남면 내리 607-9,264872.3183,136902.4672,34.978,126.309
115,신흥,3,2022-11-01,육상,전남 무안군 운남면 내리 607-9,265370.9308,136997.2291,34.9825,126.31
115,신흥,4,2022-11-01,육상,전남 무안군 운남면 내리 607-9,265724.6895,137182.2931,34.9857,126.312
116,평창청산,6,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,551153.7587,314521.1694,37.5528,128.296
116,평창청산,5,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,551532.3622,314604.3306,37.5562,128.297
116,평창청산,4,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,552186.0167,314506.9344,37.5621,128.296
116,평창청산,3,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,552639.8805,314412.3046,37.5662,128.295
116,평창청산,2,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,552895.1705,314408.786,37.5685,128.295
116,평창청산,1,2021-01-01,육상,강원특별자치도 평창군 봉평면 진조리 산 80-5,553113.5129,314140.682,37.5705,128.292
117,장흥,1,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241461.744,190662.5016,34.7689,126.898
117,장흥,2,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241561.3121,190937.2324,34.7698,126.901
117,장흥,3,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241627.6074,191211.9254,34.7704,126.904
117,장흥,4,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241793.7538,191486.7069,34.7719,126.907
117,장흥,5,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241871.1592,191761.3989,34.7726,126.91
117,장흥,6,2021-09-01,육상,전남 장흥군 유치면 송정리 산 3-7,241981.9335,191944.5761,34.7736,126.912
118,태백금봉1,1,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,515387.9155,373609.6258,37.2215,128.956
118,태백금봉1,2,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,514958.6876,373796.1112,37.2176,128.958
118,태백금봉1,3,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,515661.6567,373959.1783,37.2239,128.96
118,태백금봉1,4,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,515489.5745,374229.1527,37.2223,128.963
118,태백금봉1,5,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,515193.5586,374412.9045,37.2196,128.965
118,태백금봉1,6,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,514884.6029,374508.1266,37.2168,128.966
118,태백금봉1,7,2021-09-01,육상,강원특별자치도 태백시 황지동 287-75,514655.1921,374690.516,37.2147,128.968
119,군산2,1,2021-12-01,해상,전라북도 군산시 앞바다,374746.9705,156253.5055,35.9693,126.515
